ID,Curso,Status,Link,Conteudista,Horas
1135,Seleção de lideranças: como escolher as melhores pessoas,Normal,https://www.escolavirtual.gov.br/curso/1135,Enap - Escola Nacional de Administração Pública,20h
1138,Primeiros passos com o Microsoft 365,Normal,https://www.escolavirtual.gov.br/curso/1138,Microsoft,5h
1139,Colaboração com o Microsoft 365,Normal,https://www.escolavirtual.gov.br/curso/1139,Microsoft,5h
1067,Gestão da Mobilidade,Normal,https://www.escolavirtual.gov.br/curso/1067,Instituto de Políticas de Transporte & Desenvolvimento - ITDP Brasil,15h
1129,Mobilidade por Bicicleta,Normal,https://www.escolavirtual.gov.br/curso/1129,Instituto de Políticas de Transporte & Desenvolvimento - ITDP Brasil,12h
1128,Transporte Público,Normal,https://www.escolavirtual.gov.br/curso/1128,Instituto de Políticas de Transporte & Desenvolvimento - ITDP Brasil,25h
1126,Desenvolvimento Orientado ao Transporte Sustentável (DOTS),Normal,https://www.escolavirtual.gov.br/curso/1126,Instituto de Políticas de Transporte & Desenvolvimento - ITDP Brasil,15h
1127,Mobilidade a Pé,Normal,https://www.escolavirtual.gov.br/curso/1127,Instituto de Políticas de Transporte & Desenvolvimento - ITDP Brasil,15h
944,Despesas por Função COFOG,Normal,https://www.escolavirtual.gov.br/curso/944,Enap - Escola Nacional de Administração Pública,40h
1074,Higiene Ocupacional,Normal,https://www.escolavirtual.gov.br/curso/1074,FUNDACENTRO - Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho,30h
1131,Como trabalhar e colaborar On-line,Normal,https://www.escolavirtual.gov.br/curso/1131,Microsoft,6h
1130,Como Trabalhar com Computadores e Dispositivos Móveis,Normal,https://www.escolavirtual.gov.br/curso/1130,Microsoft,6h
1056,Hidrologia Básica,Normal,https://www.escolavirtual.gov.br/curso/1056,Agência Nacional de Águas e Saneamento Básico,20h
1114,Conselho da Comunidade e Controle Social - Formação de Conselheiros,Normal,https://www.escolavirtual.gov.br/curso/1114,Ministério da Justiça e Segurança Pública,40h
1120,Mulheres na liderança: potencialize suas habilidades e impulsione a mudança,Normal,https://www.escolavirtual.gov.br/curso/1120,Banco Interamericano de Desenvolvimento - BID,30h
1115,Prevenção e Enfrentamento do Assédio Sexual e Moral,Normal,https://www.escolavirtual.gov.br/curso/1115,Advocacia-Geral da União - AGU,6h
1081,Gestão de Cidades e Contexto da Infraestrutura Urbana,Normal,https://www.escolavirtual.gov.br/curso/1081,Instituto de Planejamento e Gestão de Cidades - IPGC,15h
1089,"Saúde mental, atenção psicossocial e interculturalidade nas migrações",Normal,https://www.escolavirtual.gov.br/curso/1089,Organização Internacional para as Migrações - OIM,30h
1060,Boas Práticas para o Licenciamento Municipal de Obras e Construções,Normal,https://www.escolavirtual.gov.br/curso/1060,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",10h
1092,A Evolução das buscas Online,Normal,https://www.escolavirtual.gov.br/curso/1092,Microsoft,2h
1093,Como ser mais Produtivo usando o Bing Chat,Normal,https://www.escolavirtual.gov.br/curso/1093,Microsoft,2h
1090,Ética em IA,Normal,https://www.escolavirtual.gov.br/curso/1090,Microsoft,2h
1088,A História da IA,Normal,https://www.escolavirtual.gov.br/curso/1088,Microsoft,2h
1091,Inteligência Artificial Generativa,Normal,https://www.escolavirtual.gov.br/curso/1091,Microsoft,2h
853,Formação de Mediadores de Leitura,Normal,https://www.escolavirtual.gov.br/curso/853,Ministério da Cultura,20h
1058,A Responsabilização Administrativa na Lei Anticorrupção,Normal,https://www.escolavirtual.gov.br/curso/1058,Controladoria Geral da União,30h
1077,"Prestação de contas, transparência e controle social no âmbito do FNDE",Normal,https://www.escolavirtual.gov.br/curso/1077,Fundo Nacional de Desenvolvimento da Educação,15h
1079,"SiGPC - Contas Online: acesso, utilização e lançamentos",Normal,https://www.escolavirtual.gov.br/curso/1079,Fundo Nacional de Desenvolvimento da Educação,15h
1078,SiGPC: módulo de acesso público e acompanhamento das prestações de contas,Normal,https://www.escolavirtual.gov.br/curso/1078,Fundo Nacional de Desenvolvimento da Educação,15h
1080,"Notificação de prestação de contas: análise, providências e consequências",Normal,https://www.escolavirtual.gov.br/curso/1080,Fundo Nacional de Desenvolvimento da Educação,15h
659,Termo de Compromisso Cultural: Execução,Normal,https://www.escolavirtual.gov.br/curso/659,Secretaria de Gestão e Inovação (SEGES/MGI),20h
1070,Previdência Regime Geral,Normal,https://www.escolavirtual.gov.br/curso/1070,Enap - Escola Nacional de Administração Pública,30h
1068,Prevenção e Detecção de Cartéis em Licitações,Normal,https://www.escolavirtual.gov.br/curso/1068,Conselho Administrativo de Defesa Econômica - CADE,20h
959,Comunicação para Reguladores - GR6,Normal,https://www.escolavirtual.gov.br/curso/959,Agência Nacional de Águas e Saneamento Básico,25h
658,Termo de Compromisso Cultural: Atos Preparatórios,Normal,https://www.escolavirtual.gov.br/curso/658,Secretaria de Gestão e Inovação (SEGES/MGI),15h
1031,Assembleias Cidadãs: inovação democrática na prática,Normal,https://www.escolavirtual.gov.br/curso/1031,Câmara Municipal de São Paulo,30h
1033,Introdução à Eficiência Energética em Habitação de Interesse Social,Normal,https://www.escolavirtual.gov.br/curso/1033,Ministério das Cidades,18h
1057,Educação Patrimonial e Turismo Cultural,Normal,https://www.escolavirtual.gov.br/curso/1057,Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN,10h
1055,Introdução ao Desenvolvimento Urbano Sustentável,Normal,https://www.escolavirtual.gov.br/curso/1055,Ministério das Cidades,30h
650,"Convênio de Educação, Ciência, Tecnologia e Inovação: Prestação de Contas",Normal,https://www.escolavirtual.gov.br/curso/650,Secretaria de Gestão e Inovação (SEGES/MGI),15h
1028,Instrumentos de Desenvolvimento Urbano Sustentável - Monitoramento e Avaliação,Normal,https://www.escolavirtual.gov.br/curso/1028,Ministério das Cidades,25h
1026,Educação Patrimonial e Educação Museal: Relações e Interconexões possíveis,Normal,https://www.escolavirtual.gov.br/curso/1026,Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN,10h
1024,Cerrado: Eixo pedagógico e patrimônio,Normal,https://www.escolavirtual.gov.br/curso/1024,Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN,10h
1029,Instrumentos de Desenvolvimento Urbano Sustentável - Prática nas cidades brasileiras,Normal,https://www.escolavirtual.gov.br/curso/1029,Ministério das Cidades,25h
1012,Metodologias Educacionais Aplicadas à Temática Água e Sustentabilidade,Normal,https://www.escolavirtual.gov.br/curso/1012,Agência Nacional de Águas e Saneamento Básico,25h
971,"Educação Patrimonial: currículo, conceito e temas",Normal,https://www.escolavirtual.gov.br/curso/971,Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN,10h
1030,Instrumentos de Desenvolvimento Urbano Sustentável - Gestão,Normal,https://www.escolavirtual.gov.br/curso/1030,Ministério das Cidades,30h
1023,Instrumentos de Desenvolvimento Urbano Sustentável - Financiamento,Normal,https://www.escolavirtual.gov.br/curso/1023,Ministério das Cidades,20h
852,Design Thinking aplicado a Bibliotecas,Normal,https://www.escolavirtual.gov.br/curso/852,Ministério da Cultura,20h
640,"Transferegov.br: Cadastro de Entes, Instituições e Usuários",Normal,https://www.escolavirtual.gov.br/curso/640,Secretaria de Gestão e Inovação (SEGES/MGI),16h
1019,Instrumentos de Desenvolvimento Urbano Sustentável - Planejamento,Normal,https://www.escolavirtual.gov.br/curso/1019,Ministério das Cidades,25h
1016,Instrumentos de Desenvolvimento Urbano Sustentável - Governança,Normal,https://www.escolavirtual.gov.br/curso/1016,Ministério das Cidades,20h
1018,Instrumentos de Desenvolvimento Urbano Sustentável - Informações,Normal,https://www.escolavirtual.gov.br/curso/1018,Ministério das Cidades,25h
1017,Instrumentos de Desenvolvimento Urbano Sustentável - Introdução,Normal,https://www.escolavirtual.gov.br/curso/1017,Ministério das Cidades,30h
798,Internet do Comportamento (loB) em Serviços Públicos Digitais,Normal,https://www.escolavirtual.gov.br/curso/798,Secretaria de Governo Digital,16h
917,Introdução à Facilitação para Inovação e Transformação Governamental,Normal,https://www.escolavirtual.gov.br/curso/917,Enap - Escola Nacional de Administração Pública,30h
1025,Educação Patrimonial e Arte,Normal,https://www.escolavirtual.gov.br/curso/1025,Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN,10h
1013,Serviços no Portal Gov.br: Conceitos e Gestão de Cadastros,Normal,https://www.escolavirtual.gov.br/curso/1013,Secretaria de Governo Digital,25h
1027,Implementação do Novo Marco Regulatório do Saneamento Básico - Introdução,Normal,https://www.escolavirtual.gov.br/curso/1027,Agência Nacional de Águas e Saneamento Básico,20h
1020,Educação Patrimonial e Diversidade,Normal,https://www.escolavirtual.gov.br/curso/1020,Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN,10h
973,Educação Patrimonial e Patrimônio Imaterial,Normal,https://www.escolavirtual.gov.br/curso/973,Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN,10h
1021,Educação Patrimonial e Patrimônio Material,Normal,https://www.escolavirtual.gov.br/curso/1021,Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN,10h
972,Educação Patrimonial e Inventários Participativos,Normal,https://www.escolavirtual.gov.br/curso/972,Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN,10h
1022,Governança Colaborativa para a Primeira Infância,Normal,https://www.escolavirtual.gov.br/curso/1022,Fundação Maria Cecilia Souto Vidigal,25h
1015,Formação e Gestão de Núcleo Comunitário de Proteção e Defesa Civil (Nupdec),Normal,https://www.escolavirtual.gov.br/curso/1015,Ministério da Integração e Desenvolvimento Regional,30h
661,Cadastro Integrado de Projetos de Investimento - Obrasgov.br,Normal,https://www.escolavirtual.gov.br/curso/661,Secretaria de Gestão e Inovação (SEGES/MGI),30h
655,"Convênios de Educação, Ciência, Tecnologia e Inovação: Atos Preparatórios",Normal,https://www.escolavirtual.gov.br/curso/655,Secretaria de Gestão e Inovação (SEGES/MGI),30h
1009,"Educación Museística: Marco Teórico, Conceptos e Investigación",Normal,https://www.escolavirtual.gov.br/curso/1009,Instituto Brasileiro de Museus - IBRAM,25h
649,Módulo Fundo a Fundo no Transferegov.br,Normal,https://www.escolavirtual.gov.br/curso/649,Secretaria de Gestão e Inovação (SEGES/MGI),30h
1011,Princípios de Regulação técnica,Normal,https://www.escolavirtual.gov.br/curso/1011,Agência Nacional de Águas e Saneamento Básico,30h
974,Fundamentos da Teoria da Regulação,Normal,https://www.escolavirtual.gov.br/curso/974,Agência Nacional de Águas e Saneamento Básico,40h
975,Fundamentos de governança e boas práticas da regulação,Normal,https://www.escolavirtual.gov.br/curso/975,Agência Nacional de Águas e Saneamento Básico,30h
948,Modelo Lógico aplicado ao PPA 2024-2027,Normal,https://www.escolavirtual.gov.br/curso/948,Enap - Escola Nacional de Administração Pública,40h
945,Novo Regime Fiscal e o Teto de Gastos,Normal,https://www.escolavirtual.gov.br/curso/945,Enap - Escola Nacional de Administração Pública,30h
958,Sistema de Gerenciamento dos Imóveis de Uso Especial da União - SPIUnet,Normal,https://www.escolavirtual.gov.br/curso/958,Secretaria do Patrimônio da União - SPU,32h
686,Defesa Comercial,Normal,https://www.escolavirtual.gov.br/curso/686,Secretaria de Comércio Exterior,30h
957,Gestão de Equipes Híbridas e Desafios para a Cultura Organizacional,Normal,https://www.escolavirtual.gov.br/curso/957,Enap - Escola Nacional de Administração Pública,25h
800,Big Data em Apoio à Tomada de Decisão,Normal,https://www.escolavirtual.gov.br/curso/800,Secretaria de Governo Digital,25h
444,"Estratégias de produtividade: clareza, propósito e priorização de tarefas",Normal,https://www.escolavirtual.gov.br/curso/444,Enap - Escola Nacional de Administração Pública,25h
951,Marco Legal das Startups - Contratando Inovação no Setor Público,Normal,https://www.escolavirtual.gov.br/curso/951,Enap - Escola Nacional de Administração Pública,25h
954,Educação Museal II - Histórico e Práticas,Normal,https://www.escolavirtual.gov.br/curso/954,Instituto Brasileiro de Museus - IBRAM,25h
953,Educação Museal I - Referencial Teórico,Normal,https://www.escolavirtual.gov.br/curso/953,Instituto Brasileiro de Museus - IBRAM,25h
908,Acervos Digitais nos Museus: realização de projetos,Normal,https://www.escolavirtual.gov.br/curso/908,Instituto Brasileiro de Museus - IBRAM,25h
956,Inovando na Gestão de Projetos,Normal,https://www.escolavirtual.gov.br/curso/956,Secretaria de Governo Digital,25h
952,Termos de Fomento e de Colaboração: Prestação de Contas,Normal,https://www.escolavirtual.gov.br/curso/952,Secretaria de Gestão e Inovação (SEGES/MGI),5h
955,Direitos dos Imigrantes e Orientações para o Atendimento,Normal,https://www.escolavirtual.gov.br/curso/955,Ministério dos Direitos Humanos e Cidadania,30h
527,Uso da Lean Inception na Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/527,Secretaria de Governo Digital,15h
935,Governo Integrado: Como Construí-lo?,Normal,https://www.escolavirtual.gov.br/curso/935,Secretaria de Governo Digital,25h
949,Contratação e Fiscalização de Obras Públicas,Normal,https://www.escolavirtual.gov.br/curso/949,Tribunal de Contas do Estado do Rio de Janeiro,30h
941,Elaboração de termos de referência para contratação de bens e serviços na Nova Lei de Licitações,Normal,https://www.escolavirtual.gov.br/curso/941,Enap - Escola Nacional de Administração Pública,20h
943,Racionalização dos processos de Obtenção de Alvarás de Construção,Normal,https://www.escolavirtual.gov.br/curso/943,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",10h
934,Avaliação de Resultado Regulatório,Normal,https://www.escolavirtual.gov.br/curso/934,Enap - Escola Nacional de Administração Pública,15h
927,Procedimentos Auxiliares na Nova Lei de Licitações,Normal,https://www.escolavirtual.gov.br/curso/927,Enap - Escola Nacional de Administração Pública,20h
940,Fiscalização de projetos e obras de engenharia,Normal,https://www.escolavirtual.gov.br/curso/940,Secretaria Especial da Receita Federal do Brasil,40h
942,Formação de Pregoeiros - Teoria,Normal,https://www.escolavirtual.gov.br/curso/942,Enap - Escola Nacional de Administração Pública,20h
950,Promoção e Defesa dos Direitos das Pessoas LGBTQIA+,Normal,https://www.escolavirtual.gov.br/curso/950,Ministério dos Direitos Humanos e Cidadania,30h
930,Estatística para Análise de Dados na Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/930,Enap - Escola Nacional de Administração Pública,25h
922,Termos de Fomento e de Colaboração: Execução,Normal,https://www.escolavirtual.gov.br/curso/922,Secretaria de Gestão e Inovação (SEGES/MGI),15h
933,Boas práticas para a modernização dos Códigos de Obras e Edificações,Normal,https://www.escolavirtual.gov.br/curso/933,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",20h
523,OKR Aplicado à Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/523,Secretaria de Governo Digital,25h
928,Suprimento de fundos e cartão de pagamento,Normal,https://www.escolavirtual.gov.br/curso/928,Enap - Escola Nacional de Administração Pública,20h
939,Gestão e Fiscalização de Contratos Administrativos,Normal,https://www.escolavirtual.gov.br/curso/939,Enap - Escola Nacional de Administração Pública,40h
926,Contratações Diretas na Nova Lei de Licitações,Normal,https://www.escolavirtual.gov.br/curso/926,Enap - Escola Nacional de Administração Pública,30h
925,"Licitação por concorrência, concurso, leilão e diálogo competitivo",Normal,https://www.escolavirtual.gov.br/curso/925,Enap - Escola Nacional de Administração Pública,20h
937,Uso de dados para a gestão do transporte público coletivo,Normal,https://www.escolavirtual.gov.br/curso/937,Frente Nacional de Prefeitas e Prefeitos,10h
936,"GTFS, GPS e bilhetagem eletrônica no transporte público coletivo",Normal,https://www.escolavirtual.gov.br/curso/936,Frente Nacional de Prefeitas e Prefeitos,20h
915,Termos de Fomento e de Colaboração: Atos Preparatórios,Normal,https://www.escolavirtual.gov.br/curso/915,Secretaria de Gestão e Inovação (SEGES/MGI),14h
920,Escuta qualificada para vulneráveis ao tráfico de pessoas,Normal,https://www.escolavirtual.gov.br/curso/920,Organização Internacional para as Migrações - OIM,15h
921,Aspectos básicos no enfrentamento ao contrabando de migrantes,Normal,https://www.escolavirtual.gov.br/curso/921,Organização Internacional para as Migrações - OIM,20h
881,Direitos Humanos e saúde mental - Curso permanente Damião Ximenes Lopes,Normal,https://www.escolavirtual.gov.br/curso/881,Ministério dos Direitos Humanos e Cidadania,30h
809,Gerenciamento de Portfólio de Projetos de Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/809,Secretaria de Governo Digital,25h
932,A Regulação no Brasil e no Mundo,Normal,https://www.escolavirtual.gov.br/curso/932,Agência Nacional de Águas e Saneamento Básico,30h
918,Docência Plural - Formação em Interculturalidade e Bilinguismo,Normal,https://www.escolavirtual.gov.br/curso/918,"Organização dos Estados Ibero-Americanos para a Educação, Ciência e Cultura - OE",40h
931,Controle em 5 Dimensões,Normal,https://www.escolavirtual.gov.br/curso/931,Controladoria Geral da União,30h
774,Inovação em Compras Governamentais para a Segurança Pública,Normal,https://www.escolavirtual.gov.br/curso/774,Enap - Escola Nacional de Administração Pública,20h
929,Boas Práticas em Contratos de Serviços Terceirizados,Normal,https://www.escolavirtual.gov.br/curso/929,Instituto Chico Mendes de Conservação da Biodiversidade,20h
923,Introdução à Gestão de Riscos,Normal,https://www.escolavirtual.gov.br/curso/923,Controladoria Geral da União,40h
907,Atenção individualizada a estudantes e suas famílias,Normal,https://www.escolavirtual.gov.br/curso/907,Ministério da Educação,15h
916,Fundamentos de Segurança da Informação na Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/916,Secretaria de Governo Digital,25h
924,Inclusão de gênero na ponta da língua,Normal,https://www.escolavirtual.gov.br/curso/924,Enap - Escola Nacional de Administração Pública,8h
801,Criação de Indicadores de Desempenho para a Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/801,Secretaria de Governo Digital,25h
903,Educação Financeira e Cooperativismo,Normal,https://www.escolavirtual.gov.br/curso/903,Banco Central do Brasil,4h
919,Licenciamento Ambiental Federal de Infraestruturas de Transportes,Normal,https://www.escolavirtual.gov.br/curso/919,Ministério dos Transportes,25h
902,Escopos de Auditoria Cooperativa,Normal,https://www.escolavirtual.gov.br/curso/902,Banco Central do Brasil,3h
805,Employee Experience (EX): Engajamento e Produtividade no Setor Público,Normal,https://www.escolavirtual.gov.br/curso/805,Secretaria de Governo Digital,25h
894,Regulação de Sistemas de Saúde do SUS,Normal,https://www.escolavirtual.gov.br/curso/894,Ministério da Saúde,30h
427,Celebração de Parcerias no Setor Público,Normal,https://www.escolavirtual.gov.br/curso/427,Enap - Escola Nacional de Administração Pública,25h
901,PROAGRO: O que você precisa saber?,Normal,https://www.escolavirtual.gov.br/curso/901,Banco Central do Brasil,4h
913,Conceitos Básicos de Hidrologia e Drenagem para Projetos Rodoviários,Normal,https://www.escolavirtual.gov.br/curso/913,Departamento Nacional de Infraestrutura de Transportes - DNIT,30h
912,Atuação do Conselho de Administração em Cooperativas de Crédito,Normal,https://www.escolavirtual.gov.br/curso/912,Banco Central do Brasil,4h
911,Políticas Públicas e Programas para Migrantes,Normal,https://www.escolavirtual.gov.br/curso/911,Organização Internacional para as Migrações - OIM,40h
889,Conceitos essenciais sobre Patologias em Estruturas de Concreto,Normal,https://www.escolavirtual.gov.br/curso/889,Departamento Nacional de Infraestrutura de Transportes - DNIT,30h
886,Suborno Transnacional,Normal,https://www.escolavirtual.gov.br/curso/886,Controladoria Geral da União,40h
900,Atuação do Conselho Fiscal em Cooperativas de Crédito,Normal,https://www.escolavirtual.gov.br/curso/900,Banco Central do Brasil,3h
906,Desenvolvimento profissional cooperativo na escola,Normal,https://www.escolavirtual.gov.br/curso/906,Ministério da Educação,15h
909,Valores Culturais da Natureza,Normal,https://www.escolavirtual.gov.br/curso/909,Instituto Chico Mendes de Conservação da Biodiversidade,20h
905,Avaliação Socioeconômica de Projetos de Infraestrutura,Normal,https://www.escolavirtual.gov.br/curso/905,Secretaria de Competitividade e Política Regulatória (SCPR/MDIC),20h
904,Gestão do Conhecimento - Teoria e Práticas,Normal,https://www.escolavirtual.gov.br/curso/904,Enap - Escola Nacional de Administração Pública,20h
910,Previdência Complementar para Servidores Públicos,Normal,https://www.escolavirtual.gov.br/curso/910,Enap - Escola Nacional de Administração Pública,25h
443,Nova Lei de Licitações: planejamento e governança,Normal,https://www.escolavirtual.gov.br/curso/443,Enap - Escola Nacional de Administração Pública,25h
428,Compliance Anticorrupção em Empresas Estatais,Normal,https://www.escolavirtual.gov.br/curso/428,Enap - Escola Nacional de Administração Pública,25h
896,Cobrança pela Prestação do Serviço Público de manejo de RSU,Normal,https://www.escolavirtual.gov.br/curso/896,Agência Nacional de Águas e Saneamento Básico,30h
445,Uso de Mídias Sociais na Comunicação Institucional,Normal,https://www.escolavirtual.gov.br/curso/445,Enap - Escola Nacional de Administração Pública,20h
888,Sinalização Viária,Normal,https://www.escolavirtual.gov.br/curso/888,Departamento Nacional de Infraestrutura de Transportes - DNIT,30h
803,Design de Aplicativos na Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/803,Secretaria de Governo Digital,25h
806,Estratégias de Marketing Digital para a Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/806,Secretaria de Governo Digital,25h
812,Soft Skills na Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/812,Secretaria de Governo Digital,25h
802,Visualização de Dados Aplicada à Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/802,Secretaria de Governo Digital,25h
815,Storytelling com Dados para Comunicação Profissional de Sucesso,Normal,https://www.escolavirtual.gov.br/curso/815,Enap - Escola Nacional de Administração Pública,25h
665,Introdução ao Pensamento de Futuros na Gestão Pública,Normal,https://www.escolavirtual.gov.br/curso/665,Enap - Escola Nacional de Administração Pública,25h
797,Automação de Processos através da RPA para Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/797,Secretaria de Governo Digital,25h
799,Arquitetura de Soluções para Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/799,Secretaria de Governo Digital,25h
529,"Como implementar a LGPD: bases, mecanismos e processos",Normal,https://www.escolavirtual.gov.br/curso/529,Secretaria de Governo Digital,25h
796,"BIM - Projetos, Planejamento, Orçamentos e Contratos de Construção",Normal,https://www.escolavirtual.gov.br/curso/796,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",16h
840,Aplicação do Power BI para Aprimoramento da Gestão,Normal,https://www.escolavirtual.gov.br/curso/840,Enap - Escola Nacional de Administração Pública,25h
808,Gerenciamento de Continuidade de Negócios na Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/808,Secretaria de Governo Digital,25h
664,Métodos e Ferramentas para Inovação em Políticas Públicas,Normal,https://www.escolavirtual.gov.br/curso/664,Enap - Escola Nacional de Administração Pública,25h
811,Metodologia Cost Model aplicada à Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/811,Secretaria de Governo Digital,25h
652,Termo de Execução Descentralizada: Visão Geral e Atos Preparatórios,Normal,https://www.escolavirtual.gov.br/curso/652,Secretaria de Gestão e Inovação (SEGES/MGI),10h
873,Elaboração do Plano de Contingência para os Riscos Decorrentes de Barragens – curso 3,Normal,https://www.escolavirtual.gov.br/curso/873,Ministério da Integração e Desenvolvimento Regional,30h
813,UX Writing para Transformação Digital,Normal,https://www.escolavirtual.gov.br/curso/813,Secretaria de Governo Digital,25h
498,Gestão de políticas públicas no âmbito local: saúde e assistência social,Normal,https://www.escolavirtual.gov.br/curso/498,Secretaria Especial de Assuntos Federativos,10h
807,Gamificação aplicada à Transformação Digital na Administração Pública,Normal,https://www.escolavirtual.gov.br/curso/807,Secretaria de Governo Digital,25h
887,Nova Lei de Licitações e Contratos: aspectos gerais e pontos de atenção,Normal,https://www.escolavirtual.gov.br/curso/887,Tribunal de Contas do Estado do Rio de Janeiro,40h
863,Qualificação em Dimensionamento da Força de Trabalho,Normal,https://www.escolavirtual.gov.br/curso/863,Ministério da Gestão e Inovação em Serviços Públicos,20h
844,Produção de Vídeos: uma introdução,Normal,https://www.escolavirtual.gov.br/curso/844,Serviço Federal de Processamento de Dados,6h
772,Comunicação Pública e Gestão de Relacionamento com Cidadão,Normal,https://www.escolavirtual.gov.br/curso/772,Enap - Escola Nacional de Administração Pública,20h
439,Nova Lei de Licitações: modalidade e seleção de fornecedores,Normal,https://www.escolavirtual.gov.br/curso/439,Enap - Escola Nacional de Administração Pública,25h
885,Capacitação para uso da Interface de Divulgação de Alertas Públicos,Normal,https://www.escolavirtual.gov.br/curso/885,Ministério da Integração e Desenvolvimento Regional,40h
773,E-liderança: como gerenciar e liderar equipes em ambientes remotos,Normal,https://www.escolavirtual.gov.br/curso/773,Enap - Escola Nacional de Administração Pública,20h
871,Introdução à Aplicação do Plano de Contratação Anual,Normal,https://www.escolavirtual.gov.br/curso/871,Enap - Escola Nacional de Administração Pública,20h
823,"Agência de Água: O que é, o que faz e como funciona",Normal,https://www.escolavirtual.gov.br/curso/823,Agência Nacional de Águas e Saneamento Básico,30h
843,Entendendo a Gamificação,Normal,https://www.escolavirtual.gov.br/curso/843,Serviço Federal de Processamento de Dados,1h
831,Plano de Segurança de Barragens: guia de instruções,Normal,https://www.escolavirtual.gov.br/curso/831,Agência Nacional de Águas e Saneamento Básico,40h
874,Democratizando BIM,Normal,https://www.escolavirtual.gov.br/curso/874,Agência Brasileira de Desenvolvimento Industrial,8h
771,Mídias para Educação: produção de vídeos e lives com qualidade,Normal,https://www.escolavirtual.gov.br/curso/771,Enap - Escola Nacional de Administração Pública,20h
636,O Brasil e a OCDE: Noções Básicas,Normal,https://www.escolavirtual.gov.br/curso/636,Secretaria de Assuntos Internacionais,20h
541,Gestão do Voluntariado no ICMBio: Manejo Integrado do Fogo,Normal,https://www.escolavirtual.gov.br/curso/541,Instituto Chico Mendes de Conservação da Biodiversidade,23h
540,Voluntariado no ICMBio: Manejo Integrado do Fogo,Normal,https://www.escolavirtual.gov.br/curso/540,Instituto Chico Mendes de Conservação da Biodiversidade,22h
827,Guia de Orientação e Formulários para Inspeções de Segurança de Barragem,Normal,https://www.escolavirtual.gov.br/curso/827,Agência Nacional de Águas e Saneamento Básico,30h
826,Guia de Orientação e Formulários do Plano de Ação de Emergência (PAE),Normal,https://www.escolavirtual.gov.br/curso/826,Agência Nacional de Águas e Saneamento Básico,30h
879,Aquisições de TI - Da origem da demanda ao resultado,Normal,https://www.escolavirtual.gov.br/curso/879,Tribunal de Contas da União,30h
878,Produção e edição de vídeo pelo celular,Normal,https://www.escolavirtual.gov.br/curso/878,Empresa Brasileira de Pesquisa e Agropecuária - EMBRAPA,20h
762,Avaliação qualitativa de risco: exposição a agentes químicos,Normal,https://www.escolavirtual.gov.br/curso/762,FUNDACENTRO - Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho,52h
469,Internacionalização de empresas no âmbito da Receita Federal,Normal,https://www.escolavirtual.gov.br/curso/469,Secretaria Especial da Receita Federal do Brasil,25h
525,Cultura Organizacional Ágil Aplicada ao Contexto Público,Normal,https://www.escolavirtual.gov.br/curso/525,Secretaria de Governo Digital,25h
833,Relatório de Segurança de Barragens: o que é e para que serve,Normal,https://www.escolavirtual.gov.br/curso/833,Agência Nacional de Águas e Saneamento Básico,30h
877,Parcerias Público-Privadas e Concessões,Normal,https://www.escolavirtual.gov.br/curso/877,Caixa Econômica Federal,30h
824,Avaliação de Equipamentos de Irrigação,Normal,https://www.escolavirtual.gov.br/curso/824,Agência Nacional de Águas e Saneamento Básico,10h
829,"Introdução ao Manejo da Irrigação: como, quando e quanto irrigar",Normal,https://www.escolavirtual.gov.br/curso/829,Agência Nacional de Águas e Saneamento Básico,4h
825,"Gestão, Operação e Manutenção de Perímetros Irrigados",Normal,https://www.escolavirtual.gov.br/curso/825,Agência Nacional de Águas e Saneamento Básico,4h
471,Logística no Comércio Exterior Aplicada à Receita Federal,Normal,https://www.escolavirtual.gov.br/curso/471,Secretaria Especial da Receita Federal do Brasil,25h
